rank_pr,rank_wr,rank_wr_vs50,rank_pr_slope,rank_pr_avg3,rank_pr_peak,vct_pr_last,vct_wr_last,vct_pr_avg,vct_pre_n,vct_profile,vct_pr_peak_all,vct_pr_slope,rank_vct_gap,n_total_patches,n_nerf_patches,n_buff_patches,acts_since_patch,last_direction,last_combined,last_rank_verdict,last_vct_verdict,last_max_skill_w,last_trigger_type,recent_dual_miss_count,recent_buff_fail_count,patch_streak,patch_streak_direction,map_dep_score,top_map_in_rotation,effective_map_dep,map_explains_vct_drop,pro_rank_ratio,agent_team_synergy,agent_complexity,agent_replaceability,design_rank_only,design_pro_only,rank_low_unexpected,vct_low_unexpected,both_weak_signal,kit_score,has_smoke,has_cc,has_info,has_mobility,has_heal,has_revive,high_value_smoke,high_value_cc,kit_pr_gap,replaceable_low_pr,low_kit_weak_signal,agent_tier_score,tier_gap,op_synergy,geo_synergy,geo_bonus,smoke_vct_dom,mobility_rank_dom,kit_x_rank_pr,heal_low_rank,revive_low_rank,info_low_vct,cc_low_rank,smoke_low_vct,rank_dominant_flag,skill_ceiling_score,pro_dominant_flag,map_versatility,map_hhi,map_specialist,specialist_low_pr,versatile_nerf_signal,rank_pr_vs_peak,buff_miss_flag,nerf_miss_flag,buff_hit_flag,nerf_hit_flag,dir_verdict_code,strength_vs_direction,agent,act,act_idx,label,label_direction,label_skill,label_trigger,label_context,label_has_rework,label_group
6.308,50.24,0.240000000000002,0.6064999999999997,5.383,7.967,62.5,51.4,63.26666666666667,9,pro_staple,75.5,-2.9500000000000095,-56.95866666666667,7,5,2,4,buff,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,buff,1.936,1,1.936,0.0,9.908053265694356,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9884,0.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,7.0,0.0518,0.0,0.0,1.196,0.7917660348939375,0.0,0.0,0.0,0.0,0.5,0.240000000000002,Killjoy,E9A2,21,stable_strong,none,none,none,none,0.0,stable
3.594,49.81,-0.18999999999999773,-0.5760000000000007,4.882666666666666,7.967,35.9,45.5,35.86666666666667,13,pro_staple,75.5,3.3000000000000034,-32.272666666666666,7,5,2,5,buff,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,buff,2.521,1,2.521,0.0,9.988870339454646,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5312,0.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,2.336,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,7.0,0.1005,0.0,0.0,0.647,0.4511108321827539,0.0,0.0,0.0,0.0,0.5,-0.18999999999999773,Killjoy,E9A3,22,stable_strong,none,none,none,none,0.0,stable
3.039,49.65,-0.3500000000000014,-1.6345000000000005,4.313666666666666,7.967,31.6,50.0,33.666666666666664,17,pro_staple,75.5,1.3500000000000025,-30.627666666666663,7,5,2,6,buff,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,buff,1.633,1,1.633,0.0,10.39815728858177,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6422,0.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,1.975,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,7.0,0.0564,0.0,0.0,0.574,0.38144847495920675,0.0,0.0,0.0,0.0,0.5,-0.3500000000000014,Killjoy,E10A1,23,stable_balanced,none,none,none,none,0.0,stable
4.77,50.21,0.21000000000000085,0.5879999999999994,3.8009999999999997,7.967,28.3,65.4,33.46666666666666,18,pro_staple,75.5,-6.1,-28.696666666666662,7,5,2,7,buff,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,buff,1.707,1,1.707,0.0,5.932914046121594,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2960000000000003,0.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,7.0,0.038,0.0,0.0,0.918,0.5987197188402159,0.0,0.0,0.0,0.0,0.5,0.21000000000000085,Killjoy,E10A2,24,stable_balanced,none,none,none,none,0.0,stable
4.536,50.25,0.25,0.7485000000000003,4.114999999999999,7.967,35.7,53.3,33.166666666666664,22,pro_staple,75.5,6.400000000000008,-28.630666666666663,7,5,2,8,buff,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,buff,2.132,1,2.132,0.0,7.870370370370372,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3428,0.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,2.948,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,7.0,0.0732,0.0,0.0,0.841,0.5693485628216393,0.0,0.0,0.0,0.0,0.5,0.25,Killjoy,E10A3,25,stable_strong,none,none,none,none,0.0,stable
4.1,50.14,0.14000000000000057,-0.3350000000000001,4.468666666666667,7.967,36.9,52.1,37.833333333333336,23,pro_staple,75.5,-1.9999999999999996,-33.733333333333334,7,5,2,9,buff,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,buff,2.422,1,2.422,0.0,9.0,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.43,0.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,2.665,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,7.0,0.1149,0.0,0.0,0.726,0.5146228191289067,0.0,0.0,0.0,0.0,0.5,0.14000000000000057,Killjoy,E11A1,26,stable,,,,,,stable
2.31,50.09,0.09000000000000341,-1.1129999999999993,3.6486666666666667,7.967,32.6,50.0,35.06666666666666,24,pro_staple,75.5,-1.5500000000000007,-32.75666666666666,7,5,2,10,buff,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,buff,3.002,1,3.002,0.0,14.112554112554113,0.5,0.5,0.7,0.0,0.0,1.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.788,1.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,1.502,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,7.0,0.1571,0.0,0.0,0.389,0.28994602736287184,0.0,0.0,0.0,0.0,0.5,0.09000000000000341,Killjoy,E11A2,27,stable_balanced,none,none,none,none,0.0,stable
2.012,50.37,0.36999999999999744,-1.044,2.8073333333333337,7.967,15.2,50.0,20.233333333333334,32,pro_staple,75.5,-2.7499999999999982,-18.221333333333334,7,5,2,11,buff,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,buff,2.482,1,2.482,0.0,7.5546719681908545,0.5,0.5,0.7,0.0,0.0,1.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8476,1.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,1.308,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,7.0,0.1057,0.0,0.0,0.36,0.25254173465545376,0.0,0.0,0.0,0.0,0.5,0.36999999999999744,Killjoy,E11A3,28,buff_E_rank,buff,E,rank,first,,buff
1.705,50.53,0.5300000000000011,-0.3025000000000001,2.009,7.967,12.7,53.3,15.366666666666665,39,pro_staple,75.5,-5.800000000000006,-13.661666666666665,8,6,2,0,nerf,MIXED,HIT,OVERSHOOT,3.0,rank,0,0,1,nerf,2.619,1,2.619,0.0,7.448680351906158,0.5,0.5,0.7,0.0,0.0,1.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.909,1.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,1.108,0.0,0.0,0.0,1.0,0.0,0.0,0.3,1.0,7.0,0.1235,0.0,0.0,0.299,0.21400778210116733,0.0,0.0,0.0,0.0,-0.5,-0.5300000000000011,Killjoy,E12A1,29,stable_balanced,none,none,none,none,0.0,stable
2.437,50.31,0.3100000000000023,0.21250000000000005,2.0513333333333335,7.967,4.5,100.0,8.766666666666666,40,pro_viable,75.5,-2.3000000000000003,-6.329666666666666,8,6,2,1,nerf,MIXED,HIT,OVERSHOOT,3.0,rank,0,0,1,nerf,1.684,1,1.684,0.0,1.8465326220763234,0.5,0.5,0.7,0.0,0.0,1.0,1.0,1.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7626,1.0,0.0,2,1.25,0.0,2.0,1.0,0.0,0.0,1.584,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,7.0,0.0548,0.0,0.0,0.461,0.30588678297979166,0.0,0.0,0.0,0.0,-0.5,-0.3100000000000023,Killjoy,V26A2,30,stable_balanced,none,none,none,none,0.0,stable
6.271,48.75,-1.25,0.0,6.271,6.271,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,99,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.3,0.7,0.5,0.0,0.0,0.0,1.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2458,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,1.2542,3.135,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,5.0,0.3,0.0,0.0,0.878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neon,E4A1,6,stable_balanced,none,none,none,none,0.0,stable
0.907,46.45,-3.549999999999997,-5.364,3.589,6.271,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,99,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.3,0.7,0.5,0.0,0.0,1.0,1.0,1.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3186,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.1814,0.454,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,5.0,0.3,0.0,0.0,0.127,0.14463402966034125,0.0,0.0,0.0,0.0,0.0,0.0,Neon,E4A2,7,nerf_C_rank,nerf,C,rank,first,,nerf
1.894,48.81,-1.1899999999999977,-2.188500000000001,3.0239999999999996,6.271,8.3,80.0,8.3,1,pro_viable,8.3,0.0,-6.406000000000001,1,1,0,0,nerf,DUAL_MISS,MISS,MISS,2.0,rank,1,0,1,nerf,1.0,1,1.0,0.0,4.382259767687435,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1212,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.37879999999999997,0.947,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,5.0,0.3,0.0,0.0,0.265,0.30202519534364536,0.0,1.0,0.0,0.0,-1.0,1.1899999999999977,Neon,E4A3,8,nerf_multi_rank_followup,nerf,multi,rank,followup,,nerf
2.222,48.55,-1.4500000000000028,0.6574999999999998,1.6743333333333332,6.271,14.4,36.8,11.350000000000001,2,pro_viable,14.4,6.099999999999998,-9.128000000000002,2,2,0,0,nerf,DUAL_MISS,MISS,MISS,2.0,rank,2,0,2,nerf,1.0,1,1.0,0.0,6.480648064806481,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0556,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.4444,1.111,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,5.0,0.3,0.0,0.0,0.311,0.354329453037793,0.0,1.0,0.0,0.0,-1.0,1.4500000000000028,Neon,E5A1,9,stable_balanced,none,none,none,none,0.0,stable
1.938,48.0,-2.0,0.02199999999999971,2.018,6.271,14.4,36.8,11.350000000000001,2,pro_viable,14.4,6.099999999999998,-9.412,2,2,0,1,nerf,DUAL_MISS,MISS,MISS,2.0,rank,2,0,2,nerf,1.0,1,1.0,0.0,7.430340557275542,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1124,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.3876,0.969,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,5.0,0.3,0.0,0.0,0.271,0.3090416201562749,0.0,1.0,0.0,0.0,-1.0,2.0,Neon,E5A2,10,stable_balanced,none,none,none,none,0.0,stable
1.433,47.14,-2.8599999999999994,-0.3944999999999999,1.8643333333333334,6.271,15.7,48.1,12.800000000000002,3,pro_viable,15.7,3.7,-11.367000000000003,2,2,0,2,nerf,DUAL_MISS,MISS,MISS,2.0,rank,2,0,2,nerf,1.0,1,1.0,0.0,10.956036287508722,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2134,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.2866,0.717,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,5.0,0.3,0.0,0.0,0.201,0.22851219901132197,0.0,1.0,0.0,0.0,-1.0,2.8599999999999994,Neon,E6A1,11,stable_balanced,none,none,none,none,0.0,stable
1.185,47.3,-2.700000000000003,-0.3765,1.5186666666666666,6.271,15.7,48.1,12.800000000000002,3,pro_viable,15.7,3.7,-11.615000000000002,2,2,0,3,nerf,DUAL_MISS,MISS,MISS,2.0,rank,2,0,2,nerf,1.0,1,1.0,0.0,13.248945147679324,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.263,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.23700000000000002,0.593,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,5.0,0.3,0.0,0.0,0.166,0.18896507734013715,0.0,1.0,0.0,0.0,-1.0,2.700000000000003,Neon,E6A2,12,stable_balanced,none,none,none,none,0.0,stable
0.964,47.82,-2.1799999999999997,-0.2345000000000001,1.1940000000000002,6.271,15.7,48.1,12.800000000000002,3,pro_viable,15.7,3.7,-11.836000000000002,2,2,0,4,nerf,DUAL_MISS,MISS,MISS,2.0,rank,1,0,2,nerf,2.065,1,2.065,0.0,16.286307053941908,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3072,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.1928,0.482,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,7.0,0.0412,0.0,0.0,0.185,0.15372348907670227,0.0,1.0,0.0,0.0,-1.0,2.1799999999999997,Neon,E6A3,13,stable_balanced,none,none,none,none,0.0,stable
0.69,47.94,-2.0600000000000023,-0.2475,0.9463333333333334,6.271,7.0,63.6,12.366666666666667,4,pro_viable,15.7,-3.7,-11.676666666666668,2,2,0,5,nerf,DUAL_MISS,MISS,MISS,2.0,rank,0,0,2,nerf,2.143,1,2.143,0.0,10.144927536231885,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.362,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.13799999999999998,0.345,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,7.0,0.0459,0.0,0.0,0.132,0.11003029819805453,0.0,1.0,0.0,0.0,-1.0,2.0600000000000023,Neon,E7A1,14,stable_balanced,none,none,none,none,0.0,stable
0.654,47.56,-2.4399999999999977,-0.15500000000000008,0.7693333333333333,6.271,4.0,63.6,5.833333333333333,7,pro_viable,15.7,-1.0499999999999992,-5.179333333333333,2,2,0,6,nerf,DUAL_MISS,MISS,MISS,2.0,rank,0,0,2,nerf,1.713,1,1.713,0.0,6.116207951070336,0.3,0.7,0.5,0.0,0.0,1.0,1.0,1.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3692,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.1308,0.327,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,7.0,0.0209,0.0,0.0,0.128,0.10428958698772126,0.0,1.0,0.0,0.0,-1.0,2.4399999999999977,Neon,E7A2,15,stable_balanced,none,none,none,none,0.0,stable
0.756,48.31,-1.6899999999999977,0.03299999999999989,0.6999999999999998,6.271,9.7,25.0,7.033333333333334,8,pro_viable,15.7,1.1499999999999975,-6.277333333333334,2,2,0,7,nerf,DUAL_MISS,MISS,MISS,2.0,rank,0,0,2,nerf,1.813,1,1.813,0.0,12.830687830687829,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3487999999999998,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.1512,0.378,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,7.0,0.024,0.0,0.0,0.148,0.12055493541699888,0.0,1.0,0.0,0.0,-1.0,1.6899999999999977,Neon,E7A3,16,stable_balanced,none,none,none,none,0.0,stable
0.701,48.05,-1.9500000000000028,0.023500000000000063,0.7036666666666668,6.271,9.7,25.0,7.033333333333334,8,pro_viable,15.7,1.1499999999999975,-6.3323333333333345,2,2,0,8,nerf,DUAL_MISS,MISS,MISS,2.0,rank,0,0,2,nerf,1.711,1,1.711,0.0,13.837375178316691,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3598,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.1402,0.35,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,7.0,0.0212,0.0,0.0,0.137,0.11178440440121193,0.0,1.0,0.0,0.0,-1.0,1.9500000000000028,Neon,E8A1,17,stable_balanced,none,none,none,none,0.0,stable
1.067,48.82,-1.1799999999999997,0.15549999999999997,0.8413333333333334,6.271,9.7,25.0,7.033333333333334,8,pro_viable,15.7,1.1499999999999975,-5.966333333333334,2,2,0,9,nerf,DUAL_MISS,MISS,MISS,2.0,rank,0,0,2,nerf,1.453,1,1.453,0.0,9.09090909090909,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2866,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.21339999999999998,0.533,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,8.0,0.011,0.0,0.0,0.211,0.17014830170626694,0.0,1.0,0.0,0.0,-1.0,1.1799999999999997,Neon,E8A2,18,stable_balanced,none,none,none,none,0.0,stable
2.257,50.43,0.4299999999999997,0.7779999999999999,1.3416666666666668,6.271,9.7,25.0,7.033333333333334,8,pro_viable,15.7,1.1499999999999975,-4.7763333333333335,2,2,0,10,nerf,DUAL_MISS,MISS,MISS,2.0,rank,0,0,2,nerf,1.327,1,1.327,0.0,4.297740363314134,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0486,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.4514,1.129,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,7.0,0.0126,0.0,0.0,0.446,0.35991070004783926,0.0,1.0,0.0,0.0,-1.0,-0.4299999999999997,Neon,E8A3,19,stable_balanced,none,none,none,none,0.0,stable
3.27,51.54,1.5399999999999991,1.1014999999999995,2.198,6.271,9.7,25.0,7.033333333333334,8,pro_viable,15.7,1.1499999999999975,-3.763333333333334,2,2,0,11,nerf,DUAL_MISS,MISS,MISS,2.0,rank,0,0,2,nerf,1.379,1,1.379,0.0,2.966360856269113,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.846,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.654,1.635,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,7.0,0.012,0.0,0.0,0.646,0.5214479349386063,0.0,1.0,0.0,0.0,-1.0,-1.5399999999999991,Neon,E9A1,20,stable_balanced,none,none,none,none,0.0,stable
0.952,48.48,-1.5200000000000031,-0.6524999999999992,2.159666666666667,6.271,3.0,20.0,5.566666666666666,9,pro_viable,15.7,-0.49999999999999833,-4.6146666666666665,2,2,0,12,nerf,DUAL_MISS,MISS,MISS,2.0,rank,0,0,2,nerf,2.217,0,0.0,2.217,3.151260504201681,0.3,0.7,0.5,0.0,0.0,1.0,1.0,1.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3096,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.19039999999999999,0.476,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,7.0,0.0455,0.0,0.0,0.182,0.15180991867325785,0.0,1.0,0.0,0.0,-1.0,1.5200000000000031,Neon,E9A2,21,buff_E_rank_followup,buff,E,rank,followup,,buff
3.516,51.69,1.6899999999999977,0.12299999999999958,2.579333333333333,6.271,3.3,33.3,4.366666666666667,12,pro_marginal,15.7,-1.6000000000000008,-0.8506666666666671,3,3,0,0,nerf,MIXED,MISS,OVERSHOOT,3.0,rank,0,0,3,nerf,1.382,0,0.0,1.382,0.9385665529010239,0.3,0.7,0.5,0.0,0.0,0.0,1.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7968,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.7032,1.758,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,7.0,0.0106,0.0,0.0,0.696,0.5606761282092171,0.0,0.0,0.0,0.0,-0.5,-1.6899999999999977,Neon,E9A3,22,stable,,,,,,stable
1.958,51.5,1.5,0.5030000000000001,2.142,6.271,0.5,0.0,3.4333333333333336,15,pro_marginal,15.7,-2.9000000000000004,-1.4753333333333336,3,3,0,1,nerf,MIXED,MISS,OVERSHOOT,3.0,rank,0,0,3,nerf,1.461,0,0.0,1.461,0.2553626149131767,0.3,0.7,0.5,0.0,0.0,1.0,1.0,1.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1084,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.3916,0.979,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,7.0,0.0084,0.0,0.0,0.388,0.3122309041620156,0.0,0.0,0.0,0.0,-0.5,-1.5,Neon,E10A1,23,stable_weak,none,none,none,none,0.0,stable
2.253,52.22,2.219999999999999,-0.6314999999999998,2.5756666666666668,6.271,4.3,50.0,2.766666666666667,16,pro_marginal,15.7,0.399999999999999,-0.5136666666666669,3,3,0,2,nerf,MIXED,MISS,OVERSHOOT,3.0,rank,0,0,3,nerf,1.576,0,0.0,1.576,1.9085663559698178,0.3,0.7,0.5,0.0,0.0,1.0,1.0,1.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0494,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.4506,1.127,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,7.0,0.0162,0.0,0.0,0.443,0.3592728432466911,0.0,0.0,0.0,0.0,-0.5,-2.219999999999999,Neon,E10A2,24,stable,,,,,,stable
2.861,51.55,1.5499999999999972,0.4515000000000004,2.3573333333333335,6.271,11.3,57.9,17.7,20,pro_staple,25.3,-7.0,-14.838999999999999,3,3,0,3,nerf,MIXED,MISS,OVERSHOOT,3.0,rank,0,0,3,nerf,1.421,0,0.0,1.421,3.949667948269836,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9278,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.5722,1.431,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,7.0,0.0144,0.0,0.0,0.564,0.4562270770212088,0.0,0.0,0.0,0.0,-0.5,-1.5499999999999972,Neon,E10A3,25,buff_X_rank,buff,X,rank,first,,buff
3.194,50.98,0.9799999999999969,0.4704999999999998,2.7693333333333334,6.271,0.8,0.0,9.533333333333333,21,pro_viable,25.3,-7.85,-6.339333333333333,4,3,1,0,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.548,0,0.0,1.548,0.25046963055729493,0.3,0.7,0.5,0.0,0.0,0.0,1.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8612,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.6388,1.597,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,7.0,0.0239,0.0,0.0,0.624,0.5093286557167915,1.0,0.0,0.0,0.0,1.0,0.9799999999999969,Neon,E11A1,26,stable_balanced,none,none,none,none,0.0,stable
3.037,51.35,1.3500000000000014,0.08800000000000013,3.0306666666666664,6.271,21.5,62.2,11.200000000000001,22,pro_viable,25.3,5.099999999999994,-8.163,4,3,1,1,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.564,0,0.0,0.0,7.07935462627593,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8926,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.6073999999999999,1.518,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,7.0,0.0218,0.0,0.0,0.594,0.484292776271727,1.0,0.0,0.0,0.0,1.0,1.3500000000000014,Neon,E11A2,27,stable_balanced,none,none,none,none,0.0,stable
2.963,51.56,1.5600000000000023,-0.11549999999999996,3.064666666666666,6.271,26.7,50.0,22.099999999999998,30,pro_staple,29.5,6.1499999999999995,-19.136999999999997,4,3,1,2,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.477,1,1.477,0.0,9.011137360782989,0.3,0.7,0.5,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9074,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.5926,1.482,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,7.0,0.0118,0.0,0.0,0.586,0.47249242545048636,1.0,0.0,0.0,0.0,1.0,1.5600000000000023,Neon,E11A3,28,nerf_E_rank_followup,nerf,E,rank,followup,,nerf
3.446,51.61,1.6099999999999994,0.20450000000000046,3.1486666666666667,6.271,44.9,50.9,35.26666666666667,37,pro_staple,44.9,3.0999999999999868,-31.82066666666667,5,4,1,0,nerf,MIXED,MISS,OVERSHOOT,3.0,rank,1,1,1,nerf,1.182,0,0.0,0.0,13.029599535693556,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8108,0.0,0.0,4,-1.5,0.0,0.0,0.0,0.0,0.6892,1.723,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,7.0,0.006,0.0,0.0,0.685,0.5495136341891246,0.0,0.0,0.0,0.0,-0.5,-1.6099999999999994,Neon,E12A1,29,stable_strong,none,none,none,none,0.0,stable
